Café_name,Café_city,Venue_name,Venue_cat,Venue_catID
Café Sperlhof,Vienna,Vienna Stay Apartments - Top 1,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Café Sperlhof,Vienna,Bawag PSK,Bank,4bf58dd8d48988d10a951735
Café Sperlhof,Vienna,McCafé,Café,4bf58dd8d48988d16d941735
Café Sperlhof,Vienna,Crown & Sword,Pub,4bf58dd8d48988d11b941735
Café Sperlhof,Vienna,Gedenkstätte Widerstandskämpfer,Historic Site,4deefb944765f83613cdba6e
Café Sperlhof,Vienna,Gemeinschaftsgarten am Augartenspitz,Garden,4bf58dd8d48988d15a941735
Café Sperlhof,Vienna,Glascontainer,Recycling Facility,4f4531084b9074f6e4fb0101
Café Sperlhof,Vienna,Grünstern Gartenküche,Bistro,52e81612bcbc57f1066b79f1
Café Sperlhof,Vienna,Landeskriminalamt Ast. Ost,Police Station,4bf58dd8d48988d12e941735
Café Sperlhof,Vienna,Bricks,Nightclub,4bf58dd8d48988d11f941735
Café Sperlhof,Vienna,Kino wie noch nie,Movie Theater,4bf58dd8d48988d17f941735
Café Sperlhof,Vienna,Holland Blumen Mark,Flower Shop,4bf58dd8d48988d11b951735
Café Sperlhof,Vienna,Wulfisch,Seafood Restaurant,4bf58dd8d48988d1ce941735
Café Sperlhof,Vienna,ihana,Café,4bf58dd8d48988d16d941735
Café Sperlhof,Vienna,Schöne Perle,Austrian Restaurant,52e81612bcbc57f1066b7a01
Café Sperlhof,Vienna,Zur Reblaus,Gastropub,4bf58dd8d48988d155941735
Café Sperlhof,Vienna,Leopold Imbiss,Diner,4bf58dd8d48988d147941735
Café Sperlhof,Vienna,Öl,Bar,4bf58dd8d48988d116941735
Café Sperlhof,Vienna,La Massa,Italian Restaurant,4bf58dd8d48988d110941735
Café Sperlhof,Vienna,supermari,Gourmet Shop,4bf58dd8d48988d1f5941735
Café Sperlhof,Vienna,Ignaz Jahn,Austrian Restaurant,52e81612bcbc57f1066b7a01
Café Sperlhof,Vienna,Alexander-Poch-Platz,Plaza,4bf58dd8d48988d164941735
Café Sperlhof,Vienna,Pizzeria Mari,Pizza Place,4bf58dd8d48988d1ca941735
Café Sperlhof,Vienna,Polizeiinspektion Leopoldsgasse,Police Station,4bf58dd8d48988d12e941735
Café Sperlhof,Vienna,JL Apartments,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Café Sperlhof,Vienna,Okra - Izakaya,Sushi Restaurant,4bf58dd8d48988d1d2941735
Café Sperlhof,Vienna,Skopik & Lohn,Restaurant,4bf58dd8d48988d1c4941735
Café Sperlhof,Vienna,Taqueria Los Mexikas,Mexican Restaurant,4bf58dd8d48988d1c1941735
Café Sperlhof,Vienna,iDigital,Electronics Store,4bf58dd8d48988d122951735
Café Sperlhof,Vienna,Eigenbauweine vom Weingut Dworzak,Wine Shop,4bf58dd8d48988d119951735
Café Sperlhof,Vienna,KIZ Augarten,Doctor's Office,4bf58dd8d48988d177941735
Café Sperlhof,Vienna,Werkbuchcafé,Bookstore,4bf58dd8d48988d114951735
Café Sperlhof,Vienna,Bürgergarten,Garden,4bf58dd8d48988d15a941735
Café Sperlhof,Vienna,Gastronomie wie noch nie,Beer Garden,4bf58dd8d48988d117941735
Café Sperlhof,Vienna,Marin Bike,Bike Shop,4bf58dd8d48988d115951735
Café Sperlhof,Vienna,CC Real,Office,4bf58dd8d48988d124941735
Café Sperlhof,Vienna,Zum Sieg,Restaurant,4bf58dd8d48988d1c4941735
Café Sperlhof,Vienna,Leopoldistüberl,Pub,4bf58dd8d48988d11b941735
Café Sperlhof,Vienna,N.F.C. National Fight Club,Martial Arts School,4bf58dd8d48988d101941735
Café Sperlhof,Vienna,BILLA,Supermarket,52f2ab2ebcbc57f1066b8b46
Café Sperlhof,Vienna,MS-eCommerce GmbH,Electronics Store,4bf58dd8d48988d122951735
Café Sperlhof,Vienna,Coworking Wien,Coworking Space,4bf58dd8d48988d174941735
Café Sperlhof,Vienna,Cityreifen,Automotive Shop,4bf58dd8d48988d124951735
Café Sperlhof,Vienna,Im Werd,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Café Sperlhof,Vienna,Differential,Office,4bf58dd8d48988d124941735
Café Sperlhof,Vienna,the shop around the corner - First and Second Hand Fashion,Women's Store,4bf58dd8d48988d108951735
Café Sperlhof,Vienna,80A Taborstraße,Bus Stop,52f2ab2ebcbc57f1066b8b4f
Café Sperlhof,Vienna,Herbert-Spitzer-Platz,Plaza,4bf58dd8d48988d164941735
Café Sperlhof,Vienna,Castellezgasse 27,Building,4bf58dd8d48988d130941735
Café Sperlhof,Vienna,Mensen.at Zentrale,Office,4bf58dd8d48988d124941735
Café Sperlhof,Vienna,AINHORN BERNAT - Koscher Fleisch,Food,4d4b7105d754a06374d81259
Café Sperlhof,Vienna,Plüsch Bar,Bar,4bf58dd8d48988d116941735
Café Sperlhof,Vienna,Villa Geluan Augarten,Housing Development,4f2a210c4b9023bd5841ed28
Café Sperlhof,Vienna,Musek & Musek,Salon / Barbershop,4bf58dd8d48988d110951735
Café Sperlhof,Vienna,Zahnarzt Dr. Novotny,Dentist's Office,4bf58dd8d48988d178941735
Café Sperlhof,Vienna,JaMa Courtyard Estate,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Café Sperlhof,Vienna,Haidgassenfest,Music Venue,4bf58dd8d48988d1e5931735
Café Sperlhof,Vienna,yenbo,Convenience Store,4d954b0ea243a5684a65b473
Café Sperlhof,Vienna,Garten,Garden,4bf58dd8d48988d15a941735
Café Sperlhof,Vienna,Dr. Andrea Foith,Doctor's Office,4bf58dd8d48988d177941735
Café Sperlhof,Vienna,Dr. Martin Jagoutz-Herzlinger,Doctor's Office,4bf58dd8d48988d177941735
Café Sperlhof,Vienna,Nagelstudio Sendi,Nail Salon,4f04aa0c2fb6e1c99f3db0b8
Café Sperlhof,Vienna,Notar Peter Lux,Notary,5ae95d208a6f17002ce792b2
Café Sperlhof,Vienna,In der Bronchienwiege der Eisheiligen,Toll Booth,52f2ab2ebcbc57f1066b8b4d
Café Sperlhof,Vienna,Atelier Manfred Hausschulz,Art Gallery,4bf58dd8d48988d1e2931735
Café Sperlhof,Vienna,C2,Wine Bar,4bf58dd8d48988d123941735
Café Sperlhof,Vienna,Amerlinggymnasium,High School,4bf58dd8d48988d13d941735
Café Sperlhof,Vienna,Dr. Tamir,Medical Center,4bf58dd8d48988d104941735
Café Sperlhof,Vienna,Atelier de Koekkoek,Art Gallery,4bf58dd8d48988d1e2931735
Café Sperlhof,Vienna,Kindergarten Stadt Wien,Building,4bf58dd8d48988d130941735
Café Sperlhof,Vienna,city reifen,Automotive Shop,4bf58dd8d48988d124951735
SpielBar,Vienna,City of Angels,Mexican Restaurant,4bf58dd8d48988d1c1941735
SpielBar,Vienna,H Laudongasse,Tram Station,52f2ab2ebcbc57f1066b8b51
SpielBar,Vienna,Confraternität,Hospital,4bf58dd8d48988d196941735
SpielBar,Vienna,Sportordination Physio,Medical Center,4bf58dd8d48988d104941735
SpielBar,Vienna,H Laudongasse/Kochgasse,Bus Stop,52f2ab2ebcbc57f1066b8b4f
SpielBar,Vienna,más restaurante mexicano,Mexican Restaurant,4bf58dd8d48988d1c1941735
SpielBar,Vienna,Oliver’s Teigwerkstatt,Bakery,4bf58dd8d48988d16a941735
SpielBar,Vienna,H Laudongasse/Lederergasse (13A),Bus Stop,52f2ab2ebcbc57f1066b8b4f
SpielBar,Vienna,Cafe Daun,Coffee Shop,4bf58dd8d48988d1e0931735
SpielBar,Vienna,Libro Alser Straße,Paper / Office Supplies Store,4bf58dd8d48988d121951735
SpielBar,Vienna,H Skodagasse,Bus Stop,52f2ab2ebcbc57f1066b8b4f
SpielBar,Vienna,Bodega 1080,Tapas Restaurant,4bf58dd8d48988d1db931735
SpielBar,Vienna,Ordination Dr. Chizzali-Bonfadin,Doctor's Office,4bf58dd8d48988d177941735
SpielBar,Vienna,H Skodagasse,Tram Station,52f2ab2ebcbc57f1066b8b51
SpielBar,Vienna,cafe zeit,Dive Bar,4bf58dd8d48988d118941735
SpielBar,Vienna,Urban Stay (Hotel Columbia),Hotel,4bf58dd8d48988d1fa931735
SpielBar,Vienna,Cafe Admiral,General Entertainment,4bf58dd8d48988d1f1931735
SpielBar,Vienna,Adolf Schärf Heim Vindabona,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
SpielBar,Vienna,Humanic,Shoe Store,4bf58dd8d48988d107951735
SpielBar,Vienna,Drei,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
SpielBar,Vienna,Röntgenordination Dock & Mendel,Medical Lab,4f4531b14b9074f6e4fb0103
SpielBar,Vienna,Anna's Schnitzl Stube,Austrian Restaurant,52e81612bcbc57f1066b7a01
SpielBar,Vienna,Debakel,Other Nightlife,4bf58dd8d48988d11a941735
SpielBar,Vienna,bäckerei schwarz,Bakery,4bf58dd8d48988d16a941735
SpielBar,Vienna,Pygmalion,College Theater,4bf58dd8d48988d1ac941735
SpielBar,Vienna,Muscheln & Mehr,Mediterranean Restaurant,4bf58dd8d48988d1c0941735
SpielBar,Vienna,zum sussen eck,Candy Store,4bf58dd8d48988d117951735
SpielBar,Vienna,Baltic,Hotel,4bf58dd8d48988d1fa931735
SpielBar,Vienna,Würstelstand Alserstraße,Austrian Restaurant,52e81612bcbc57f1066b7a01
SpielBar,Vienna,Chop Chop urban asian,Asian Restaurant,4bf58dd8d48988d142941735
SpielBar,Vienna,Taj-Indian Restaurant & Bar,Indian Restaurant,4bf58dd8d48988d10f941735
SpielBar,Vienna,Dr med Gertrude Reichel,Doctor's Office,4bf58dd8d48988d177941735
SpielBar,Vienna,Melkerhof,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
SpielBar,Vienna,Psychologische Studentenberatung,Office,4bf58dd8d48988d124941735
SpielBar,Vienna,Österreichisches Museum für Volkskunde,History Museum,4bf58dd8d48988d190941735
SpielBar,Vienna,Aida Café-Konditorei Wien,Café,4bf58dd8d48988d16d941735
SpielBar,Vienna,Antiquariat Höcher,Bookstore,4bf58dd8d48988d114951735
SpielBar,Vienna,Tientien,Massage Studio,52f2ab2ebcbc57f1066b8b3c
SpielBar,Vienna,Home of young Adolf Hitler in Vienna,Historic Site,4deefb944765f83613cdba6e
SpielBar,Vienna,Hotel-Pension ARPI,Hotel,4bf58dd8d48988d1fa931735
SpielBar,Vienna,BAWAG,Bank,4bf58dd8d48988d10a951735
SpielBar,Vienna,City Rooms,Hotel,4bf58dd8d48988d1fa931735
SpielBar,Vienna,Hundezone Schönbornpark,Dog Run,4bf58dd8d48988d1e5941735
SpielBar,Vienna,Fachärzte Kochgasse,Medical Center,4bf58dd8d48988d104941735
SpielBar,Vienna,Tom Tailor,Clothing Store,4bf58dd8d48988d103951735
SpielBar,Vienna,KFA Wien,Office,4bf58dd8d48988d124941735
SpielBar,Vienna,Schöfmann,Restaurant,4bf58dd8d48988d1c4941735
SpielBar,Vienna,Eduscho Alserstrasse,Café,4bf58dd8d48988d16d941735
SpielBar,Vienna,Kaisaki Running Sushi,Sushi Restaurant,4bf58dd8d48988d1d2941735
SpielBar,Vienna,Triumph Lingerie,Lingerie Store,4bf58dd8d48988d109951735
SpielBar,Vienna,Studentenheim Vindobona,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
SpielBar,Vienna,Mahal,Indian Restaurant,4bf58dd8d48988d10f941735
SpielBar,Vienna,Japanische Botschaft,Government Building,4bf58dd8d48988d126941735
SpielBar,Vienna,true nails,Nail Salon,4f04aa0c2fb6e1c99f3db0b8
SpielBar,Vienna,Vindobona Sauna,Hot Spring,4bf58dd8d48988d160941735
SpielBar,Vienna,Marionnaud Alserstrasse,Cosmetics Shop,4bf58dd8d48988d10c951735
SpielBar,Vienna,Orthopädische Ordination Dr. Grestenberger,Medical Center,4bf58dd8d48988d104941735
SpielBar,Vienna,Musikschulen Wien,Music School,4f04b10d2fb6e1c99f3db0be
SpielBar,Vienna,Wiener Würstelstand Zum Alserspitz,BBQ Joint,4bf58dd8d48988d1df931735
SpielBar,Vienna,Shiatsu Praxis Martina Postl,Yoga Studio,4bf58dd8d48988d102941735
SpielBar,Vienna,Customer Care Solutions,Office,4bf58dd8d48988d124941735
SpielBar,Vienna,Kleines Wiener Cafe,Café,4bf58dd8d48988d16d941735
SpielBar,Vienna,Mongolisches Cafė-Restaurant 19.12,Mongolian Restaurant,4eb1d5724b900d56c88a45fe
SpielBar,Vienna,Appartements In Der Josefstadt Vienna,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
SpielBar,Vienna,Pension Baronesse,Hotel,4bf58dd8d48988d1fa931735
SpielBar,Vienna,ÖAAB Wien,Convention Center,4bf58dd8d48988d1ff931735
SpielBar,Vienna,Elfenbein Pole Dance,College Gym,4bf58dd8d48988d1b2941735
SpielBar,Vienna,Obertauern,General Travel,4bf58dd8d48988d1f6931735
SpielBar,Vienna,andy's best burger,Dumpling Restaurant,4bf58dd8d48988d108941735
SpielBar,Vienna,Mass- und Änderungsschneiderei,Tailor Shop,5032781d91d4c4b30a586d5b
SpielBar,Vienna,Rotes Antiquariat,Used Bookstore,52f2ab2ebcbc57f1066b8b30
SpielBar,Vienna,Pizzeria Mille Notte,Italian Restaurant,4bf58dd8d48988d110941735
SpielBar,Vienna,Dionysos Nosh,Middle Eastern Restaurant,4bf58dd8d48988d115941735
SpielBar,Vienna,Dr. Altmann,Doctor's Office,4bf58dd8d48988d177941735
SpielBar,Vienna,Kolo's Relaxierstation und Rieslinggenusswelt,Speakeasy,4bf58dd8d48988d1d4941735
SpielBar,Vienna,Trafik Laudongasse,Smoke Shop,4bf58dd8d48988d123951735
SpielBar,Vienna,Kampftrinker-Arena Aschauer,Casino,4bf58dd8d48988d17c941735
SpielBar,Vienna,Tommy's Schnitzelbox,Fried Chicken Joint,4d4ae6fc7a7b7dea34424761
SpielBar,Vienna,Restaurant Dionysos,Greek Restaurant,4bf58dd8d48988d10e941735
SpielBar,Vienna,AKH Wien HK 4,Hospital,4bf58dd8d48988d196941735
SpielBar,Vienna,cafeteria reumiller,Comedy Club,4bf58dd8d48988d18e941735
SpielBar,Vienna,Volxkino,Indie Movie Theater,4bf58dd8d48988d17e941735
SpielBar,Vienna,Mag. Ralph Kilches,Office,4bf58dd8d48988d124941735
SpielBar,Vienna,Ancha's Platz,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
SpielBar,Vienna,Bisko's Balkonien,Playground,4bf58dd8d48988d1e7941735
SpielBar,Vienna,WRAPSTARS Truck im WUK <3,Burrito Place,4bf58dd8d48988d153941735
SpielBar,Vienna,Dentallabor Kammel,Dentist's Office,4bf58dd8d48988d178941735
SpielBar,Vienna,Ruefa Reisebüro Wien Alser Straße,Travel Agency,4f04b08c2fb6e1c99f3db0bd
SpielBar,Vienna,Das Schwarze Schaf,Coffee Shop,4bf58dd8d48988d1e0931735
The Playground (Hoofdkerk),Antwerp,Hendrik Consienceplein,Plaza,4bf58dd8d48988d164941735
The Playground (Hoofdkerk),Antwerp,Quinten Matsijs,Bar,4bf58dd8d48988d116941735
The Playground (Hoofdkerk),Antwerp,De Groene Waterman,Bookstore,4bf58dd8d48988d114951735
The Playground (Hoofdkerk),Antwerp,Henderik Conscienseplein,Pedestrian Plaza,52e81612bcbc57f1066b7a25
The Playground (Hoofdkerk),Antwerp,Bubble Waffle Café,Creperie,52e81612bcbc57f1066b79f2
The Playground (Hoofdkerk),Antwerp,Erfgoedbibliotheek Hendrik Conscience,Library,4bf58dd8d48988d12f941735
The Playground (Hoofdkerk),Antwerp,Sint-Carolus Borromeuskerk,Church,4bf58dd8d48988d132941735
The Playground (Hoofdkerk),Antwerp,Wim Meeussen Goudsmederij,Jewelry Store,4bf58dd8d48988d111951735
The Playground (Hoofdkerk),Antwerp,Jezuitenrui,Plaza,4bf58dd8d48988d164941735
The Playground (Hoofdkerk),Antwerp,KU Leuven Campus Carolus,College Academic Building,4bf58dd8d48988d198941735
The Playground (Hoofdkerk),Antwerp,hondenuitlaat 't stad,Dog Run,4bf58dd8d48988d1e5941735
The Playground (Hoofdkerk),Antwerp,de Peerdestal,French Restaurant,4bf58dd8d48988d10c941735
The Playground (Hoofdkerk),Antwerp,Bohm & Berkel,Wine Bar,4bf58dd8d48988d123941735
The Playground (Hoofdkerk),Antwerp,Frituur 't Stad,Friterie,55d25775498e9f6a0816a37a
The Playground (Hoofdkerk),Antwerp,Only Kebab,Kebab Restaurant,5283c7b4e4b094cb91ec88d7
The Playground (Hoofdkerk),Antwerp,Café De Zwaan,Bar,4bf58dd8d48988d116941735
The Playground (Hoofdkerk),Antwerp,Huis Franck,Lounge,4bf58dd8d48988d121941735
The Playground (Hoofdkerk),Antwerp,Marolus,Dessert Shop,4bf58dd8d48988d1d0941735
The Playground (Hoofdkerk),Antwerp,Demian Antiquariaat,Bookstore,4bf58dd8d48988d114951735
The Playground (Hoofdkerk),Antwerp,Café De Kat,Pub,4bf58dd8d48988d11b941735
The Playground (Hoofdkerk),Antwerp,Mabelle Cheveux,Salon / Barbershop,4bf58dd8d48988d110951735
The Playground (Hoofdkerk),Antwerp,The Chocolate Box,Tea Room,4bf58dd8d48988d1dc931735
The Playground (Hoofdkerk),Antwerp,Aveda Elements,Spa,4bf58dd8d48988d1ed941735
The Playground (Hoofdkerk),Antwerp,Tong Mein,Chinese Restaurant,4bf58dd8d48988d145941735
The Playground (Hoofdkerk),Antwerp,CAR 1.06,College Classroom,4bf58dd8d48988d1a0941735
The Playground (Hoofdkerk),Antwerp,Halte Antwerpen Sint-Katelijne,Tram Station,52f2ab2ebcbc57f1066b8b51
The Playground (Hoofdkerk),Antwerp,Bontwerkersplaats,Historic Site,4deefb944765f83613cdba6e
The Playground (Hoofdkerk),Antwerp,ViaVia Joker Reiscafé,Bistro,52e81612bcbc57f1066b79f1
The Playground (Hoofdkerk),Antwerp,De peerdestal,Restaurant,4bf58dd8d48988d1c4941735
The Playground (Hoofdkerk),Antwerp,Nottebohmzaal,Library,4bf58dd8d48988d12f941735
The Playground (Hoofdkerk),Antwerp,Mo’na Antwerp,Health & Beauty Service,54541900498ea6ccd0202697
The Playground (Hoofdkerk),Antwerp,Gerda De Vrij,Jewelry Store,4bf58dd8d48988d111951735
The Playground (Hoofdkerk),Antwerp,The Collector's House,Art Gallery,4bf58dd8d48988d1e2931735
The Playground (Hoofdkerk),Antwerp,CAR 3.09,College Classroom,4bf58dd8d48988d1a0941735
The Playground (Hoofdkerk),Antwerp,WM Art Gallery,Art Gallery,4bf58dd8d48988d1e2931735
The Playground (Hoofdkerk),Antwerp,Diana Brows,Health & Beauty Service,54541900498ea6ccd0202697
The Playground (Hoofdkerk),Antwerp,Mel & Mikis,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
The Playground (Hoofdkerk),Antwerp,The Northerner,Beer Bar,56aa371ce4b08b9a8d57356c
The Playground (Hoofdkerk),Antwerp,Molly's Irish Bar,Bar,4bf58dd8d48988d116941735
The Playground (Hoofdkerk),Antwerp,Gallerij Anversville,Art Gallery,4bf58dd8d48988d1e2931735
The Playground (Hoofdkerk),Antwerp,Simply Marie,Soup Place,4bf58dd8d48988d1dd931735
The Playground (Hoofdkerk),Antwerp,Salon de Thé Claude,Tea Room,4bf58dd8d48988d1dc931735
The Playground (Hoofdkerk),Antwerp,Soma,Restaurant,4bf58dd8d48988d1c4941735
The Playground (Hoofdkerk),Antwerp,De Gulden Zwaene ‘de Kroeg’,Bar,4bf58dd8d48988d116941735
The Playground (Hoofdkerk),Antwerp,Nashville,American Restaurant,4bf58dd8d48988d14e941735
The Playground (Hoofdkerk),Antwerp,Molly Blooms,Pub,4bf58dd8d48988d11b941735
The Playground (Hoofdkerk),Antwerp,Goudsmederij Wim Meeussen,Jewelry Store,4bf58dd8d48988d111951735
The Playground (Hoofdkerk),Antwerp,CAR 1.07,College Classroom,4bf58dd8d48988d1a0941735
The Playground (Hoofdkerk),Antwerp,Simply Emily,Soup Place,4bf58dd8d48988d1dd931735
The Playground (Hoofdkerk),Antwerp,Muziekcafé De Kroeg,Bar,4bf58dd8d48988d116941735
The Playground (Hoofdkerk),Antwerp,Dogma's exclusieve VIP ruimte,Cocktail Bar,4bf58dd8d48988d11e941735
The Playground (Hoofdkerk),Antwerp,Jordan Rembrandt,Jewelry Store,4bf58dd8d48988d111951735
The Playground (Hoofdkerk),Antwerp,poppins plantenwinkel,Herbs & Spices Store,52f2ab2ebcbc57f1066b8b2c
The Playground (Hoofdkerk),Antwerp,ESL - Taalreizen,Office,4bf58dd8d48988d124941735
The Playground (Hoofdkerk),Antwerp,Persepolis,Middle Eastern Restaurant,4bf58dd8d48988d115941735
The Playground (Hoofdkerk),Antwerp,Dogma Cocktails,Cocktail Bar,4bf58dd8d48988d11e941735
The Playground (Hoofdkerk),Antwerp,Hartjesstraat,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
The Playground (Hoofdkerk),Antwerp,IDBox Shop,Gift Shop,4bf58dd8d48988d128951735
The Playground (Hoofdkerk),Antwerp,De Rotz,Building,4bf58dd8d48988d130941735
The Playground (Hoofdkerk),Antwerp,Superet,Gift Shop,4bf58dd8d48988d128951735
The Playground (Hoofdkerk),Antwerp,Pizza & Pasta,Pizza Place,4bf58dd8d48988d1ca941735
The Playground (Hoofdkerk),Antwerp,Bibliotheek,College Library,4bf58dd8d48988d1a7941735
The Playground (Hoofdkerk),Antwerp,Beenhouwerij Buysse,Butcher,4bf58dd8d48988d11d951735
The Playground (Hoofdkerk),Antwerp,V&Lflat.,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
The Playground (Hoofdkerk),Antwerp,judith's studio,Building,4bf58dd8d48988d130941735
The Playground (Hoofdkerk),Antwerp,nightshop,Food & Drink Shop,4bf58dd8d48988d1f9941735
The Playground (Hoofdkerk),Antwerp,Triskel,Miscellaneous Shop,4bf58dd8d48988d1ff941735
The Playground (Hoofdkerk),Antwerp,Study360 - Nottebohmzaal,College Library,4bf58dd8d48988d1a7941735
The Playground (Hoofdkerk),Antwerp,Wollondilly,Boutique,4bf58dd8d48988d104951735
The Playground (Hoofdkerk),Antwerp,De Herborist,Smoke Shop,4bf58dd8d48988d123951735
The Playground (Hoofdkerk),Antwerp,Gallery Callewaert-Vanlangendonck,Art Gallery,4bf58dd8d48988d1e2931735
The Playground (Hoofdkerk),Antwerp,Sprokkeling,Arts & Crafts Store,4bf58dd8d48988d127951735
The Playground (Hoofdkerk),Antwerp,Cotton Club,Clothing Store,4bf58dd8d48988d103951735
The Playground (Hoofdkerk),Antwerp,CAR 3.02,College Classroom,4bf58dd8d48988d1a0941735
The Playground (Hoofdkerk),Antwerp,T Steekje,Plaza,4bf58dd8d48988d164941735
The Playground (Hoofdkerk),Antwerp,Oude Waag,Palace,52e81612bcbc57f1066b7a14
The Playground (Hoofdkerk),Antwerp,At Home & Partners,Office,4bf58dd8d48988d124941735
The Playground (Hoofdkerk),Antwerp,La Cuisine,Restaurant,4bf58dd8d48988d1c4941735
The Playground (Hoofdkerk),Antwerp,Wo-men In Fine Art,Art Gallery,4bf58dd8d48988d1e2931735
The Playground (Hoofdkerk),Antwerp,Drinkfontein Hendrik Conscienceplein,Well,4fbc1be21983fc883593e321
The Playground (Hoofdkerk),Antwerp,Blauw Moment,Café,4bf58dd8d48988d16d941735
The Playground (Hoofdkerk),Antwerp,De Manie,Restaurant,4bf58dd8d48988d1c4941735
The Playground (Hoofdkerk),Antwerp,Gulden Swaene,Salad Place,4bf58dd8d48988d1bd941735
The Playground (Hoofdkerk),Antwerp,Leeuw Van Vlaanderen,Bar,4bf58dd8d48988d116941735
The Playground (Hoofdkerk),Antwerp,Clandestino Taquería Y Mezcalería,Mexican Restaurant,4bf58dd8d48988d1c1941735
The Playground (Hoofdkerk),Antwerp,The Public Image,Clothing Store,4bf58dd8d48988d103951735
The Playground (Hoofdkerk),Antwerp,Gitte Snuit,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
The Playground (Hoofdkerk),Antwerp,Terre Vert,Flower Shop,4bf58dd8d48988d11b951735
The Playground (Hoofdkerk),Antwerp,'t Brantyser,French Restaurant,4bf58dd8d48988d10c941735
The Playground (Hoofdkerk),Antwerp,Tandartspraktijk Godefriduskaai,Dentist's Office,4bf58dd8d48988d178941735
The Playground (Hoofdkerk),Antwerp,Topcorner,Other Nightlife,4bf58dd8d48988d11a941735
The Playground (Hoofdkerk),Antwerp,marolis,Tea Room,4bf58dd8d48988d1dc931735
The Playground (Hoofdkerk),Antwerp,Sjalami,Pop-Up Shop,52f2ab2ebcbc57f1066b8b3d
The Playground (Hoofdkerk),Antwerp,Anne,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
The Playground (Hoofdkerk),Antwerp,Joren 💞,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
The Playground (Hoofdkerk),Antwerp,SJ&Y,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
The Playground (Station),Antwerp,Station Antwerpen-Centraal,Train Station,4bf58dd8d48988d129951735
The Playground (Station),Antwerp,Premetrostation Diamant,Metro Station,4bf58dd8d48988d1fd931735
The Playground (Station),Antwerp,Starbucks,Coffee Shop,4bf58dd8d48988d1e0931735
The Playground (Station),Antwerp,Free Cone Day,Ice Cream Shop,4bf58dd8d48988d1c9941735
The Playground (Station),Antwerp,Hampton by Hilton,Hotel,4bf58dd8d48988d1fa931735
The Playground (Station),Antwerp,Delhaize Shop & Go,Fruit & Vegetable Store,52f2ab2ebcbc57f1066b8b1c
The Playground (Station),Antwerp,Panos,Sandwich Place,4bf58dd8d48988d1c5941735
The Playground (Station),Antwerp,Spoor 3,Platform,4f4531504b9074f6e4fb0102
